2022-08-24T14:06:16.723,FD, 9, 0, 0,CF, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,57422
2022-08-24T14:06:16.730,FD,1C, 0, 0,D0, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7823641,roll,0,0342872,pitch,0,385326,yaw,-2,574264,rollspeed,0,01229103,pitchspeed,0,07845485,yawspeed,0,07415264,,sig ,Len,40,crc16,49934
2022-08-24T14:06:16.737,FD,1C, 0, 0,D1, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7823641,lat,0,lon,0,alt,-1620,relative_alt,-1621,vx,0,vy,0,vz,0,hdg,21251,,sig ,Len,40,crc16,32227
2022-08-24T14:06:16.747,FD,1F, 0, 0,D2, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,18,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,65130
2022-08-24T14:06:16.749,FD, 2, 0, 0,D3, 1, 1,    7D,mavlink_power_status_t,Vcc,5047,Vservo,0,flags,0,,sig ,Len,14,crc16,47464
2022-08-24T14:06:16.750,FD, 7, 0, 0,D4, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,26827
2022-08-24T14:06:16.755,FD, C, 0, 0,D5, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,63,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,32346
2022-08-24T14:06:16.757,FD, 1, 0, 0,D6, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,8266
2022-08-24T14:06:16.762,FD,11, 0, 0,D7, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,62,climb,0,heading,212,throttle,0,,sig ,Len,29,crc16,59986
2022-08-24T14:06:16.766,FD, C, 0, 0,D8, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3528674109,servo1_raw,1487,servo2_raw,1361,servo3_raw,1100,servo4_raw,1494,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,33232
2022-08-24T14:06:16.775,FD,2A, 0, 0,D9, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7823641,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,25715
2022-08-24T14:06:16.783,FD,1D, 0, 0,DA, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7823641437,xacc,394,yacc,-95,zacc,-930,xgyro,13,ygyro,71,zgyro,71,xmag,-143,ymag,-161,zmag,491,id,0,temperature,5033,,sig ,Len,41,crc16,19624
2022-08-24T14:06:16.789,FD,18, 0, 0,DB, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7823641,xacc,393,yacc,-89,zacc,-929,xgyro,12,ygyro,72,zgyro,75,xmag,-210,ymag,-60,zmag,378,temperature,5076,,sig ,Len,36,crc16,29112
2022-08-24T14:06:16.793,FD, E, 0, 0,DC, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7823641,press_abs,1021,663,press_diff,0,temperature,4909,temperature_press_diff,0,,sig ,Len,26,crc16,40981
2022-08-24T14:06:16.803,FD,2D, 0, 0,DD, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,44561
2022-08-24T14:06:16.807,FD, B, 0, 0,DE, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7823641,,sig ,Len,23,crc16,64388
2022-08-24T14:06:16.814,FD,1C, 0, 0,DF, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,01473146,error_yaw,0,860562,,sig ,Len,40,crc16,34402
2022-08-24T14:06:16.817,FD, 2, 0, 0,E0, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5047,I2Cerr,0,,sig ,Len,14,crc16,15530
2022-08-24T14:06:16.819,FD, 4, 0, 0,E1, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,26841
2022-08-24T14:06:16.822,FD, 1, 0, 0,E2, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,60468
2022-08-24T14:06:16.827,FD,16, 0, 0,E3, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,2674
2022-08-24T14:06:16.833,FD,14, 0, 0,E4, 1, 1,    F1,mavlink_vibration_t,time_usec,7823641733,vibration_x,0,3466814,vibration_y,0,478833,vibration_z,0,5794085,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,21389
2022-08-24T14:06:16.843,FD,32, 0, 0,E5, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7823681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,12181
2022-08-24T14:06:16.846,FD, 4, 0, 0,E6, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3528714266,AOA,0,SSA,0,,sig ,Len,16,crc16,5673
2022-08-24T14:06:17.743,FD, 9, 0, 0,E8, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,6412
2022-08-24T14:06:17.750,FD,1C, 0, 0,E9, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7824661,roll,0,03526231,pitch,0,3120402,yaw,-2,644682,rollspeed,-0,0467115,pitchspeed,-0,5759392,yawspeed,0,1270171,,sig ,Len,40,crc16,22841
2022-08-24T14:06:17.757,FD,1C, 0, 0,EA, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7824661,lat,0,lon,0,alt,-1500,relative_alt,-1508,vx,0,vy,0,vz,0,hdg,20848,,sig ,Len,40,crc16,58784
2022-08-24T14:06:17.764,FD,1F, 0, 0,EB, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,19,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,63886
2022-08-24T14:06:17.767,FD, 2, 0, 0,EC, 1, 1,    7D,mavlink_power_status_t,Vcc,5042,Vservo,0,flags,0,,sig ,Len,14,crc16,7760
2022-08-24T14:06:17.770,FD, 7, 0, 0,ED, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,35370
2022-08-24T14:06:17.774,FD, C, 0, 0,EE, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,53,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,33348
2022-08-24T14:06:17.777,FD, 1, 0, 0,EF, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,25025
2022-08-24T14:06:17.782,FD,11, 0, 0,F0, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,5,climb,0,heading,208,throttle,0,,sig ,Len,29,crc16,13333
2022-08-24T14:06:17.786,FD, C, 0, 0,F1, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3529694140,servo1_raw,1488,servo2_raw,1386,servo3_raw,1100,servo4_raw,1494,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,10170
2022-08-24T14:06:17.795,FD,2A, 0, 0,F2, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7824661,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,56607
2022-08-24T14:06:17.803,FD,1D, 0, 0,F3, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7824661507,xacc,277,yacc,-120,zacc,-928,xgyro,-45,ygyro,-571,zgyro,128,xmag,-157,ymag,-139,zmag,396,id,0,temperature,5032,,sig ,Len,41,crc16,6713
2022-08-24T14:06:17.809,FD,18, 0, 0,F4, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7824661,xacc,276,yacc,-114,zacc,-931,xgyro,-45,ygyro,-575,zgyro,127,xmag,-151,ymag,-81,zmag,329,temperature,5076,,sig ,Len,36,crc16,20107
2022-08-24T14:06:17.813,FD, E, 0, 0,F5, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7824661,press_abs,1021,651,press_diff,0,temperature,4912,temperature_press_diff,0,,sig ,Len,26,crc16,44535
2022-08-24T14:06:17.823,FD,2D, 0, 0,F6, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,19883
2022-08-24T14:06:17.827,FD, B, 0, 0,F7, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7824661,,sig ,Len,23,crc16,60790
2022-08-24T14:06:17.834,FD,1C, 0, 0,F8, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,04639962,error_yaw,0,9670921,,sig ,Len,40,crc16,24955
2022-08-24T14:06:17.836,FD, 2, 0, 0,F9, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5042,I2Cerr,0,,sig ,Len,14,crc16,51380
2022-08-24T14:06:17.839,FD, 4, 0, 0,FA, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,23429
2022-08-24T14:06:17.841,FD, 1, 0, 0,FB, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,6991
2022-08-24T14:06:17.847,FD,16, 0, 0,FC, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,61399
2022-08-24T14:06:17.853,FD,14, 0, 0,FD, 1, 1,    F1,mavlink_vibration_t,time_usec,7824681356,vibration_x,0,1482847,vibration_y,0,09621963,vibration_z,0,08601119,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,60776
2022-08-24T14:06:17.863,FD,32, 0, 0,FE, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7824681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,20222
2022-08-24T14:06:17.866,FD, 4, 0, 0,FF, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3529714133,AOA,0,SSA,0,,sig ,Len,16,crc16,3600
2022-08-24T14:06:18.723,FD, 9, 0, 0, 1, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,16078
2022-08-24T14:06:18.730,FD,1C, 0, 0, 2, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7825641,roll,-0,06939775,pitch,0,05516227,yaw,-2,760762,rollspeed,-0,1400583,pitchspeed,-0,02468352,yawspeed,-0,009776287,,sig ,Len,40,crc16,16407
2022-08-24T14:06:18.737,FD,1C, 0, 0, 3, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7825641,lat,0,lon,0,alt,-1500,relative_alt,-1503,vx,0,vy,0,vz,0,hdg,20183,,sig ,Len,40,crc16,55060
2022-08-24T14:06:18.744,FD,1F, 0, 0, 4, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,18,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,54655
2022-08-24T14:06:18.747,FD, 2, 0, 0, 5, 1, 1,    7D,mavlink_power_status_t,Vcc,5039,Vservo,0,flags,0,,sig ,Len,14,crc16,33536
2022-08-24T14:06:18.750,FD, 7, 0, 0, 6, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,34425
2022-08-24T14:06:18.754,FD, C, 0, 0, 7, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,49,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,12813
2022-08-24T14:06:18.757,FD, 1, 0, 0, 8, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,58668
2022-08-24T14:06:18.762,FD,11, 0, 0, 9, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,5,climb,0,heading,201,throttle,0,,sig ,Len,29,crc16,60270
2022-08-24T14:06:18.766,FD, C, 0, 0, A, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3530674072,servo1_raw,1526,servo2_raw,1481,servo3_raw,1100,servo4_raw,1513,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,19162
2022-08-24T14:06:18.775,FD,2A, 0, 0, B, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7825641,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,32619
2022-08-24T14:06:18.782,FD,1D, 0, 0, C, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7825641400,xacc,52,yacc,-41,zacc,-988,xgyro,-138,ygyro,-24,zgyro,-10,xmag,-43,ymag,-166,zmag,410,id,0,temperature,5031,,sig ,Len,41,crc16,32461
2022-08-24T14:06:18.789,FD,18, 0, 0, D, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7825641,xacc,51,yacc,-37,zacc,-987,xgyro,-140,ygyro,-26,zgyro,-9,xmag,-29,ymag,-108,zmag,365,temperature,5076,,sig ,Len,36,crc16,12798
2022-08-24T14:06:18.793,FD, E, 0, 0, E, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7825641,press_abs,1021,65,press_diff,0,temperature,4911,temperature_press_diff,0,,sig ,Len,26,crc16,26324
2022-08-24T14:06:18.803,FD,2D, 0, 0, F, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,37939
2022-08-24T14:06:18.807,FD, B, 0, 0,10, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7825641,,sig ,Len,23,crc16,41870
2022-08-24T14:06:18.814,FD,1C, 0, 0,11, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,0746607,error_yaw,0,9453666,,sig ,Len,40,crc16,13098
2022-08-24T14:06:18.816,FD, 2, 0, 0,12, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5046,I2Cerr,0,,sig ,Len,14,crc16,55189
2022-08-24T14:06:18.819,FD, 4, 0, 0,13, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,3882
2022-08-24T14:06:18.821,FD, 1, 0, 0,14, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,45598
2022-08-24T14:06:18.827,FD,16, 0, 0,15, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,59478
2022-08-24T14:06:18.833,FD,14, 0, 0,16, 1, 1,    F1,mavlink_vibration_t,time_usec,7825641695,vibration_x,0,07823581,vibration_y,0,09737287,vibration_z,0,05597952,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,61682
2022-08-24T14:06:18.843,FD,32, 0, 0,17, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7825641,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,57553
2022-08-24T14:06:18.846,FD, 4, 0, 0,18, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3530674439,AOA,0,SSA,0,,sig ,Len,16,crc16,22531
2022-08-24T14:06:19.304,FD, E, 0, 0,1A, 1, 1,    6F,mavlink_timesync_t,tc1,0,ts1,7826221199001,,sig ,Len,26,crc16,51258
2022-08-24T14:06:19.743,FD, 9, 0, 0,1B, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,56243
2022-08-24T14:06:19.750,FD,1C, 0, 0,1C, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7826661,roll,-0,04389639,pitch,-0,1326684,yaw,2,58969,rollspeed,0,1673684,pitchspeed,-0,6255227,yawspeed,-1,705562,,sig ,Len,40,crc16,19326
2022-08-24T14:06:19.757,FD,1C, 0, 0,1D, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7826661,lat,0,lon,0,alt,-1500,relative_alt,-1508,vx,0,vy,0,vz,0,hdg,14837,,sig ,Len,40,crc16,46295
2022-08-24T14:06:19.764,FD,1F, 0, 0,1E, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,20,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,55575
2022-08-24T14:06:19.767,FD, 2, 0, 0,1F, 1, 1,    7D,mavlink_power_status_t,Vcc,5047,Vservo,0,flags,0,,sig ,Len,14,crc16,56307
2022-08-24T14:06:19.770,FD, 7, 0, 0,20, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,11691
2022-08-24T14:06:19.774,FD, C, 0, 0,21, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,52,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,7274
2022-08-24T14:06:19.776,FD, 1, 0, 0,22, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,29967
2022-08-24T14:06:19.782,FD,11, 0, 0,23, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,5,climb,0,heading,148,throttle,0,,sig ,Len,29,crc16,50256
2022-08-24T14:06:19.786,FD, C, 0, 0,24, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3531694162,servo1_raw,1520,servo2_raw,1546,servo3_raw,1100,servo4_raw,1510,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,12933
2022-08-24T14:06:19.795,FD,2A, 0, 0,25, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7826661,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,28900
2022-08-24T14:06:19.802,FD,1D, 0, 0,26, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7826661536,xacc,-105,yacc,-64,zacc,-947,xgyro,163,ygyro,-632,zgyro,-1700,xmag,98,ymag,-166,zmag,400,id,0,temperature,5032,,sig ,Len,41,crc16,55882
2022-08-24T14:06:19.809,FD,18, 0, 0,27, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7826661,xacc,-106,yacc,-59,zacc,-947,xgyro,172,ygyro,-631,zgyro,-1700,xmag,88,ymag,-157,zmag,357,temperature,5075,,sig ,Len,36,crc16,21020
2022-08-24T14:06:19.813,FD, E, 0, 0,28, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7826661,press_abs,1021,65,press_diff,0,temperature,4912,temperature_press_diff,0,,sig ,Len,26,crc16,15434
2022-08-24T14:06:19.823,FD,2D, 0, 0,29, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,6353
2022-08-24T14:06:19.827,FD, B, 0, 0,2A, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7826661,,sig ,Len,23,crc16,17099
2022-08-24T14:06:19.834,FD,1C, 0, 0,2B, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,08406607,error_yaw,0,9823116,,sig ,Len,40,crc16,15233
2022-08-24T14:06:19.836,FD, 2, 0, 0,2C, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5047,I2Cerr,0,,sig ,Len,14,crc16,24113
2022-08-24T14:06:19.839,FD, 4, 0, 0,2D, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,54584
2022-08-24T14:06:19.841,FD, 1, 0, 0,2E, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,31045
2022-08-24T14:06:19.847,FD,16, 0, 0,2F, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,55290
2022-08-24T14:06:19.853,FD,14, 0, 0,30, 1, 1,    F1,mavlink_vibration_t,time_usec,7826681490,vibration_x,0,3822033,vibration_y,0,6097198,vibration_z,0,5617551,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,57693
2022-08-24T14:06:19.863,FD,32, 0, 0,31, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7826681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,32083
2022-08-24T14:06:19.866,FD, 4, 0, 0,32, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3531714245,AOA,0,SSA,0,,sig ,Len,16,crc16,38006
2022-08-24T14:06:20.723,FD, 9, 0, 0,34, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,29237
2022-08-24T14:06:20.730,FD,1C, 0, 0,35, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7827641,roll,0,04318937,pitch,-0,1266512,yaw,1,662039,rollspeed,-0,1010563,pitchspeed,0,1488758,yawspeed,-0,153002,,sig ,Len,40,crc16,14977
2022-08-24T14:06:20.737,FD,1C, 0, 0,36, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7827641,lat,0,lon,0,alt,-1550,relative_alt,-1559,vx,0,vy,0,vz,0,hdg,9522,,sig ,Len,40,crc16,10056
2022-08-24T14:06:20.745,FD,1F, 0, 0,37, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,19,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,61711
2022-08-24T14:06:20.747,FD, 2, 0, 0,38, 1, 1,    7D,mavlink_power_status_t,Vcc,5046,Vservo,0,flags,0,,sig ,Len,14,crc16,40948
2022-08-24T14:06:20.750,FD, 7, 0, 0,39, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,27381
2022-08-24T14:06:20.754,FD, C, 0, 0,3A, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,54,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,61692
